ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval,NEWS912,SYSTEM1.TXT,0.93750,0.27273,0.42254,1

ROUGE-2+StopWordRemoval,NEWS912,SYSTEM1.TXT,0.64286,0.17308,0.27273,1

ROUGE-L+StopWordRemoval,NEWS924,SYSTEM1.TXT,0.50000,0.14286,0.22222,1

ROUGE-1+StopWordRemoval,NEWS924,SYSTEM1.TXT,0.50000,0.11429,0.18605,1

ROUGE-2+StopWordRemoval,NEWS924,SYSTEM1.TXT,0.16667,0.03125,0.05263,1

ROUGE-L+StopWordRemoval,NEWS925,SYSTEM1.TXT,0.20833,0.16129,0.18182,1

ROUGE-1+StopWordRemoval,NEWS925,SYSTEM1.TXT,0.19231,0.15152,0.16949,1

ROUGE-2+StopWordRemoval,NEWS925,SYSTEM1.TXT,0.08696,0.06667,0.07547,1

ROUGE-L+StopWordRemoval,NEWS926,SYSTEM1.TXT,0.27586,0.33333,0.30189,1

ROUGE-1+StopWordRemoval,NEWS926,SYSTEM1.TXT,0.31034,0.27273,0.29032,1

ROUGE-2+StopWordRemoval,NEWS926,SYSTEM1.TXT,0.07692,0.06667,0.07143,1

ROUGE-L+StopWordRemoval,NEWS927,SYSTEM1.TXT,0.46154,0.66667,0.54545,1

ROUGE-1+StopWordRemoval,NEWS927,SYSTEM1.TXT,0.43333,0.59091,0.50000,1

ROUGE-2+StopWordRemoval,NEWS927,SYSTEM1.TXT,0.37037,0.52632,0.43478,1

ROUGE-L+StopWordRemoval,NEWS928,SYSTEM1.TXT,0.16667,0.10000,0.12500,1

ROUGE-1+StopWordRemoval,NEWS928,SYSTEM1.TXT,0.16667,0.08000,0.10811,1

ROUGE-2+StopWordRemoval,NEWS928,SYSTEM1.TXT,0.09524,0.04255,0.05882,1

ROUGE-L+StopWordRemoval,NEWS929,SYSTEM1.TXT,0.19048,0.25000,0.21622,1

ROUGE-1+StopWordRemoval,NEWS929,SYSTEM1.TXT,0.18182,0.21053,0.19512,1

ROUGE-2+StopWordRemoval,NEWS929,SYSTEM1.TXT,0.10526,0.12500,0.11429,1

ROUGE-L+StopWordRemoval,NEWS920,SYSTEM1.TXT,0.69231,0.19149,0.30000,1

ROUGE-1+StopWordRemoval,NEWS920,SYSTEM1.TXT,0.62500,0.18519,0.28571,1

ROUGE-2+StopWordRemoval,NEWS920,SYSTEM1.TXT,0.28571,0.07843,0.12308,1

ROUGE-L+StopWordRemoval,NEWS921,SYSTEM1.TXT,0.21429,0.12766,0.16000,1

ROUGE-1+StopWordRemoval,NEWS921,SYSTEM1.TXT,0.35294,0.22222,0.27273,1

ROUGE-2+StopWordRemoval,NEWS921,SYSTEM1.TXT,0.09677,0.05882,0.07317,1

ROUGE-L+StopWordRemoval,NEWS922,SYSTEM1.TXT,0.50000,0.21622,0.30189,1

ROUGE-1+StopWordRemoval,NEWS922,SYSTEM1.TXT,0.66667,0.28070,0.39506,1

ROUGE-2+StopWordRemoval,NEWS922,SYSTEM1.TXT,0.18182,0.07407,0.10526,1

ROUGE-L+StopWordRemoval,NEWS923,SYSTEM1.TXT,0.46875,0.41667,0.44118,1

ROUGE-1+StopWordRemoval,NEWS923,SYSTEM1.TXT,0.47222,0.36170,0.40964,1

ROUGE-2+StopWordRemoval,NEWS923,SYSTEM1.TXT,0.31250,0.22727,0.26316,1

ROUGE-L+StopWordRemoval,NEWS935,SYSTEM1.TXT,0.38889,0.25926,0.31111,1

ROUGE-1+StopWordRemoval,NEWS935,SYSTEM1.TXT,0.38889,0.23333,0.29167,1

ROUGE-2+StopWordRemoval,NEWS935,SYSTEM1.TXT,0.18750,0.11111,0.13953,1

ROUGE-L+StopWordRemoval,NEWS1000,SYSTEM1.TXT,0.80000,0.20513,0.32653,1

ROUGE-1+StopWordRemoval,NEWS1000,SYSTEM1.TXT,0.80000,0.17778,0.29091,1

ROUGE-2+StopWordRemoval,NEWS1000,SYSTEM1.TXT,0.50000,0.09524,0.16000,1

ROUGE-L+StopWordRemoval,NEWS936,SYSTEM1.TXT,0.56250,0.20455,0.30000,1

ROUGE-1+StopWordRemoval,NEWS936,SYSTEM1.TXT,0.61111,0.19643,0.29730,1

ROUGE-2+StopWordRemoval,NEWS936,SYSTEM1.TXT,0.31250,0.09434,0.14493,1

ROUGE-L+StopWordRemoval,NEWS937,SYSTEM1.TXT,0.43750,0.19444,0.26923,1

ROUGE-1+StopWordRemoval,NEWS937,SYSTEM1.TXT,0.41176,0.16667,0.23729,1

ROUGE-2+StopWordRemoval,NEWS937,SYSTEM1.TXT,0.14286,0.05128,0.07547,1

ROUGE-L+StopWordRemoval,NEWS938,SYSTEM1.TXT,0.25000,0.19231,0.21739,1

ROUGE-1+StopWordRemoval,NEWS938,SYSTEM1.TXT,0.26087,0.18182,0.21429,1

ROUGE-2+StopWordRemoval,NEWS938,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS939,SYSTEM1.TXT,0.15789,0.09677,0.12000,1

ROUGE-1+StopWordRemoval,NEWS939,SYSTEM1.TXT,0.23810,0.14286,0.17857,1

ROUGE-2+StopWordRemoval,NEWS939,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS930,SYSTEM1.TXT,0.13043,0.14286,0.13636,1

ROUGE-1+StopWordRemoval,NEWS930,SYSTEM1.TXT,0.20000,0.19231,0.19608,1

ROUGE-2+StopWordRemoval,NEWS930,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS931,SYSTEM1.TXT,0.38462,0.17857,0.24390,1

ROUGE-1+StopWordRemoval,NEWS931,SYSTEM1.TXT,0.35714,0.14706,0.20833,1

ROUGE-2+StopWordRemoval,NEWS931,SYSTEM1.TXT,0.08333,0.03226,0.04651,1

ROUGE-L+StopWordRemoval,NEWS932,SYSTEM1.TXT,0.24000,0.14634,0.18182,1

ROUGE-1+StopWordRemoval,NEWS932,SYSTEM1.TXT,0.23077,0.13636,0.17143,1

ROUGE-2+StopWordRemoval,NEWS932,SYSTEM1.TXT,0.17391,0.09756,0.12500,1

ROUGE-L+StopWordRemoval,NEWS933,SYSTEM1.TXT,0.33333,0.25926,0.29167,1

ROUGE-1+StopWordRemoval,NEWS933,SYSTEM1.TXT,0.33333,0.27586,0.30189,1

ROUGE-2+StopWordRemoval,NEWS933,SYSTEM1.TXT,0.09524,0.07692,0.08511,1

ROUGE-L+StopWordRemoval,NEWS934,SYSTEM1.TXT,0.25000,0.06383,0.10169,1

ROUGE-1+StopWordRemoval,NEWS934,SYSTEM1.TXT,0.25000,0.05556,0.09091,1

ROUGE-2+StopWordRemoval,NEWS934,SYSTEM1.TXT,0.20000,0.03922,0.06557,1

ROUGE-L+StopWordRemoval,NEWS704,SYSTEM1.TXT,0.48148,0.33333,0.39394,1

ROUGE-1+StopWordRemoval,NEWS704,SYSTEM1.TXT,0.43750,0.30435,0.35897,1

ROUGE-2+StopWordRemoval,NEWS704,SYSTEM1.TXT,0.31034,0.20930,0.25000,1

ROUGE-L+StopWordRemoval,NEWS946,SYSTEM1.TXT,0.47826,0.35484,0.40741,1

ROUGE-1+StopWordRemoval,NEWS946,SYSTEM1.TXT,0.48000,0.32432,0.38710,1

ROUGE-2+StopWordRemoval,NEWS946,SYSTEM1.TXT,0.31818,0.20588,0.25000,1

ROUGE-L+StopWordRemoval,NEWS705,SYSTEM1.TXT,0.84615,0.35484,0.50000,1

ROUGE-1+StopWordRemoval,NEWS705,SYSTEM1.TXT,0.84615,0.28947,0.43137,1

ROUGE-2+StopWordRemoval,NEWS705,SYSTEM1.TXT,0.54545,0.17143,0.26087,1

ROUGE-L+StopWordRemoval,NEWS947,SYSTEM1.TXT,0.28000,0.19444,0.22951,1

ROUGE-1+StopWordRemoval,NEWS947,SYSTEM1.TXT,0.30769,0.15686,0.20779,1

ROUGE-2+StopWordRemoval,NEWS947,SYSTEM1.TXT,0.13043,0.06250,0.08451,1

ROUGE-L+StopWordRemoval,NEWS948,SYSTEM1.TXT,0.10000,0.03226,0.04878,1

ROUGE-1+StopWordRemoval,NEWS948,SYSTEM1.TXT,0.10000,0.03226,0.04878,1

ROUGE-2+StopWordRemoval,NEWS948,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS706,SYSTEM1.TXT,0.33333,0.21277,0.25974,1

ROUGE-1+StopWordRemoval,NEWS706,SYSTEM1.TXT,0.34375,0.20000,0.25287,1

ROUGE-2+StopWordRemoval,NEWS706,SYSTEM1.TXT,0.17241,0.09615,0.12346,1

ROUGE-L+StopWordRemoval,NEWS949,SYSTEM1.TXT,0.22222,0.09091,0.12903,1

ROUGE-1+StopWordRemoval,NEWS949,SYSTEM1.TXT,0.25000,0.10204,0.14493,1

ROUGE-2+StopWordRemoval,NEWS949,SYSTEM1.TXT,0.05556,0.02174,0.03125,1

ROUGE-L+StopWordRemoval,NEWS707,SYSTEM1.TXT,0.50000,0.19444,0.28000,1

ROUGE-1+StopWordRemoval,NEWS707,SYSTEM1.TXT,0.73333,0.23913,0.36066,1

ROUGE-2+StopWordRemoval,NEWS707,SYSTEM1.TXT,0.38462,0.11628,0.17857,1

ROUGE-L+StopWordRemoval,NEWS708,SYSTEM1.TXT,0.72727,0.30769,0.43243,1

ROUGE-1+StopWordRemoval,NEWS708,SYSTEM1.TXT,0.73077,0.30645,0.43182,1

ROUGE-2+StopWordRemoval,NEWS708,SYSTEM1.TXT,0.43478,0.16949,0.24390,1

ROUGE-L+StopWordRemoval,NEWS709,SYSTEM1.TXT,0.76923,0.23810,0.36364,1

ROUGE-1+StopWordRemoval,NEWS709,SYSTEM1.TXT,0.80000,0.24490,0.37500,1

ROUGE-2+StopWordRemoval,NEWS709,SYSTEM1.TXT,0.38462,0.10870,0.16949,1

ROUGE-L+StopWordRemoval,NEWS940,SYSTEM1.TXT,0.13793,0.10811,0.12121,1

ROUGE-1+StopWordRemoval,NEWS940,SYSTEM1.TXT,0.16667,0.13158,0.14706,1

ROUGE-2+StopWordRemoval,NEWS940,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS941,SYSTEM1.TXT,0.41176,0.20000,0.26923,1

ROUGE-1+StopWordRemoval,NEWS941,SYSTEM1.TXT,0.41176,0.17949,0.25000,1

ROUGE-2+StopWordRemoval,NEWS941,SYSTEM1.TXT,0.26667,0.11111,0.15686,1

ROUGE-L+StopWordRemoval,NEWS700,SYSTEM1.TXT,0.52381,0.28205,0.36667,1

ROUGE-1+StopWordRemoval,NEWS700,SYSTEM1.TXT,0.50000,0.26667,0.34783,1

ROUGE-2+StopWordRemoval,NEWS700,SYSTEM1.TXT,0.45455,0.23810,0.31250,1

ROUGE-L+StopWordRemoval,NEWS942,SYSTEM1.TXT,0.33333,0.10256,0.15686,1

ROUGE-1+StopWordRemoval,NEWS942,SYSTEM1.TXT,0.41667,0.10870,0.17241,1

ROUGE-2+StopWordRemoval,NEWS942,SYSTEM1.TXT,0.10000,0.02326,0.03774,1

ROUGE-L+StopWordRemoval,NEWS701,SYSTEM1.TXT,0.61905,0.25000,0.35616,1

ROUGE-1+StopWordRemoval,NEWS701,SYSTEM1.TXT,0.68182,0.24194,0.35714,1

ROUGE-2+StopWordRemoval,NEWS701,SYSTEM1.TXT,0.40000,0.13559,0.20253,1

ROUGE-L+StopWordRemoval,NEWS943,SYSTEM1.TXT,0.43750,0.15556,0.22951,1

ROUGE-1+StopWordRemoval,NEWS943,SYSTEM1.TXT,0.50000,0.16364,0.24658,1

ROUGE-2+StopWordRemoval,NEWS943,SYSTEM1.TXT,0.37500,0.11538,0.17647,1

ROUGE-L+StopWordRemoval,NEWS702,SYSTEM1.TXT,0.57895,0.28947,0.38596,1

ROUGE-1+StopWordRemoval,NEWS702,SYSTEM1.TXT,0.57895,0.25000,0.34921,1

ROUGE-2+StopWordRemoval,NEWS702,SYSTEM1.TXT,0.52941,0.21951,0.31034,1

ROUGE-L+StopWordRemoval,NEWS944,SYSTEM1.TXT,0.25000,0.15385,0.19048,1

ROUGE-1+StopWordRemoval,NEWS944,SYSTEM1.TXT,0.35294,0.19355,0.25000,1

ROUGE-2+StopWordRemoval,NEWS944,SYSTEM1.TXT,0.06667,0.03571,0.04651,1

ROUGE-L+StopWordRemoval,NEWS945,SYSTEM1.TXT,0.27273,0.09091,0.13636,1

ROUGE-1+StopWordRemoval,NEWS945,SYSTEM1.TXT,0.21429,0.08108,0.11765,1

ROUGE-2+StopWordRemoval,NEWS945,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS703,SYSTEM1.TXT,0.42857,0.19355,0.26667,1

ROUGE-1+StopWordRemoval,NEWS703,SYSTEM1.TXT,0.53333,0.22857,0.32000,1

ROUGE-2+StopWordRemoval,NEWS703,SYSTEM1.TXT,0.30769,0.12500,0.17778,1

ROUGE-L+StopWordRemoval,NEWS715,SYSTEM1.TXT,0.10000,0.05128,0.06780,1

ROUGE-1+StopWordRemoval,NEWS715,SYSTEM1.TXT,0.12500,0.06250,0.08333,1

ROUGE-2+StopWordRemoval,NEWS715,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS957,SYSTEM1.TXT,0.23810,0.29412,0.26316,1

ROUGE-1+StopWordRemoval,NEWS957,SYSTEM1.TXT,0.29167,0.33333,0.31111,1

ROUGE-2+StopWordRemoval,NEWS957,SYSTEM1.TXT,0.14286,0.16667,0.15385,1

ROUGE-L+StopWordRemoval,NEWS958,SYSTEM1.TXT,0.46667,0.17073,0.25000,1

ROUGE-1+StopWordRemoval,NEWS958,SYSTEM1.TXT,0.50000,0.16000,0.24242,1

ROUGE-2+StopWordRemoval,NEWS958,SYSTEM1.TXT,0.15385,0.04255,0.06667,1

ROUGE-L+StopWordRemoval,NEWS716,SYSTEM1.TXT,0.12500,0.04762,0.06897,1

ROUGE-1+StopWordRemoval,NEWS716,SYSTEM1.TXT,0.17647,0.06250,0.09231,1

ROUGE-2+StopWordRemoval,NEWS716,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS959,SYSTEM1.TXT,0.58333,0.16279,0.25455,1

ROUGE-1+StopWordRemoval,NEWS959,SYSTEM1.TXT,0.50000,0.14583,0.22581,1

ROUGE-2+StopWordRemoval,NEWS959,SYSTEM1.TXT,0.16667,0.04444,0.07018,1

ROUGE-L+StopWordRemoval,NEWS717,SYSTEM1.TXT,0.34783,0.25000,0.29091,1

ROUGE-1+StopWordRemoval,NEWS717,SYSTEM1.TXT,0.32000,0.20000,0.24615,1

ROUGE-2+StopWordRemoval,NEWS717,SYSTEM1.TXT,0.09091,0.05405,0.06780,1

ROUGE-L+StopWordRemoval,NEWS718,SYSTEM1.TXT,0.56522,0.27083,0.36620,1

ROUGE-1+StopWordRemoval,NEWS718,SYSTEM1.TXT,0.53846,0.21538,0.30769,1

ROUGE-2+StopWordRemoval,NEWS718,SYSTEM1.TXT,0.17391,0.06452,0.09412,1

ROUGE-L+StopWordRemoval,NEWS719,SYSTEM1.TXT,0.21429,0.15789,0.18182,1

ROUGE-1+StopWordRemoval,NEWS719,SYSTEM1.TXT,0.21429,0.13043,0.16216,1

ROUGE-2+StopWordRemoval,NEWS719,SYSTEM1.TXT,0.09091,0.05000,0.06452,1

ROUGE-L+StopWordRemoval,NEWS950,SYSTEM1.TXT,0.35000,0.20000,0.25455,1

ROUGE-1+StopWordRemoval,NEWS950,SYSTEM1.TXT,0.38095,0.18182,0.24615,1

ROUGE-2+StopWordRemoval,NEWS950,SYSTEM1.TXT,0.10526,0.04878,0.06667,1

ROUGE-L+StopWordRemoval,NEWS951,SYSTEM1.TXT,0.04545,0.03448,0.03922,1

ROUGE-1+StopWordRemoval,NEWS951,SYSTEM1.TXT,0.04348,0.02857,0.03448,1

ROUGE-2+StopWordRemoval,NEWS951,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS710,SYSTEM1.TXT,0.31250,0.21739,0.25641,1

ROUGE-1+StopWordRemoval,NEWS710,SYSTEM1.TXT,0.31250,0.17241,0.22222,1

ROUGE-2+StopWordRemoval,NEWS710,SYSTEM1.TXT,0.07143,0.03846,0.05000,1

ROUGE-L+StopWordRemoval,NEWS952,SYSTEM1.TXT,0.21429,0.14286,0.17143,1

ROUGE-1+StopWordRemoval,NEWS952,SYSTEM1.TXT,0.33333,0.18519,0.23810,1

ROUGE-2+StopWordRemoval,NEWS952,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS711,SYSTEM1.TXT,0.36842,0.21212,0.26923,1

ROUGE-1+StopWordRemoval,NEWS711,SYSTEM1.TXT,0.36842,0.15556,0.21875,1

ROUGE-2+StopWordRemoval,NEWS711,SYSTEM1.TXT,0.17647,0.07143,0.10169,1

ROUGE-L+StopWordRemoval,NEWS953,SYSTEM1.TXT,0.42857,0.17308,0.24658,1

ROUGE-1+StopWordRemoval,NEWS953,SYSTEM1.TXT,0.45455,0.13889,0.21277,1

ROUGE-2+StopWordRemoval,NEWS953,SYSTEM1.TXT,0.15000,0.04348,0.06742,1

ROUGE-L+StopWordRemoval,NEWS712,SYSTEM1.TXT,0.14286,0.05263,0.07692,1

ROUGE-1+StopWordRemoval,NEWS712,SYSTEM1.TXT,0.28571,0.08889,0.13559,1

ROUGE-2+StopWordRemoval,NEWS712,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS954,SYSTEM1.TXT,0.73684,0.33333,0.45902,1

ROUGE-1+StopWordRemoval,NEWS954,SYSTEM1.TXT,0.73684,0.26923,0.39437,1

ROUGE-2+StopWordRemoval,NEWS954,SYSTEM1.TXT,0.29412,0.10204,0.15152,1

ROUGE-L+StopWordRemoval,NEWS955,SYSTEM1.TXT,0.18182,0.06250,0.09302,1

ROUGE-1+StopWordRemoval,NEWS955,SYSTEM1.TXT,0.16667,0.05405,0.08163,1

ROUGE-2+StopWordRemoval,NEWS955,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS713,SYSTEM1.TXT,0.12121,0.13333,0.12698,1

ROUGE-1+StopWordRemoval,NEWS713,SYSTEM1.TXT,0.11765,0.09524,0.10526,1

ROUGE-2+StopWordRemoval,NEWS713,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS714,SYSTEM1.TXT,0.35294,0.23077,0.27907,1

ROUGE-1+StopWordRemoval,NEWS714,SYSTEM1.TXT,0.35294,0.19355,0.25000,1

ROUGE-2+StopWordRemoval,NEWS714,SYSTEM1.TXT,0.07143,0.03571,0.04762,1

ROUGE-L+StopWordRemoval,NEWS956,SYSTEM1.TXT,0.21429,0.12500,0.15789,1

ROUGE-1+StopWordRemoval,NEWS956,SYSTEM1.TXT,0.20000,0.10169,0.13483,1

ROUGE-2+StopWordRemoval,NEWS956,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS726,SYSTEM1.TXT,0.50000,0.29730,0.37288,1

ROUGE-1+StopWordRemoval,NEWS726,SYSTEM1.TXT,0.52174,0.30000,0.38095,1

ROUGE-2+StopWordRemoval,NEWS726,SYSTEM1.TXT,0.20000,0.10811,0.14035,1

ROUGE-L+StopWordRemoval,NEWS968,SYSTEM1.TXT,0.80000,0.23529,0.36364,1

ROUGE-1+StopWordRemoval,NEWS968,SYSTEM1.TXT,0.80000,0.19512,0.31373,1

ROUGE-2+StopWordRemoval,NEWS968,SYSTEM1.TXT,0.37500,0.07895,0.13043,1

ROUGE-L+StopWordRemoval,NEWS727,SYSTEM1.TXT,0.16667,0.14286,0.15385,1

ROUGE-1+StopWordRemoval,NEWS727,SYSTEM1.TXT,0.16667,0.13043,0.14634,1

ROUGE-2+StopWordRemoval,NEWS727,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS969,SYSTEM1.TXT,0.62500,0.25641,0.36364,1

ROUGE-1+StopWordRemoval,NEWS969,SYSTEM1.TXT,0.62500,0.20408,0.30769,1

ROUGE-2+StopWordRemoval,NEWS969,SYSTEM1.TXT,0.50000,0.15217,0.23333,1

ROUGE-L+StopWordRemoval,NEWS728,SYSTEM1.TXT,0.31818,0.15556,0.20896,1

ROUGE-1+StopWordRemoval,NEWS728,SYSTEM1.TXT,0.36000,0.14516,0.20690,1

ROUGE-2+StopWordRemoval,NEWS728,SYSTEM1.TXT,0.04545,0.01695,0.02469,1

ROUGE-L+StopWordRemoval,NEWS729,SYSTEM1.TXT,0.50000,0.20588,0.29167,1

ROUGE-1+StopWordRemoval,NEWS729,SYSTEM1.TXT,0.47059,0.20000,0.28070,1

ROUGE-2+StopWordRemoval,NEWS729,SYSTEM1.TXT,0.06667,0.02703,0.03846,1

ROUGE-L+StopWordRemoval,NEWS960,SYSTEM1.TXT,0.50000,0.24138,0.32558,1

ROUGE-1+StopWordRemoval,NEWS960,SYSTEM1.TXT,0.50000,0.19444,0.28000,1

ROUGE-2+StopWordRemoval,NEWS960,SYSTEM1.TXT,0.25000,0.09091,0.13333,1

ROUGE-L+StopWordRemoval,NEWS961,SYSTEM1.TXT,0.52381,0.22449,0.31429,1

ROUGE-1+StopWordRemoval,NEWS961,SYSTEM1.TXT,0.62500,0.25862,0.36585,1

ROUGE-2+StopWordRemoval,NEWS961,SYSTEM1.TXT,0.23810,0.09091,0.13158,1

ROUGE-L+StopWordRemoval,NEWS962,SYSTEM1.TXT,0.10000,0.08333,0.09091,1

ROUGE-1+StopWordRemoval,NEWS962,SYSTEM1.TXT,0.09677,0.08333,0.08955,1

ROUGE-2+StopWordRemoval,NEWS962,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS720,SYSTEM1.TXT,0.22222,0.09091,0.12903,1

ROUGE-1+StopWordRemoval,NEWS720,SYSTEM1.TXT,0.22222,0.07547,0.11268,1

ROUGE-2+StopWordRemoval,NEWS720,SYSTEM1.TXT,0.06250,0.02000,0.03030,1

ROUGE-L+StopWordRemoval,NEWS963,SYSTEM1.TXT,0.28571,0.21053,0.24242,1

ROUGE-1+StopWordRemoval,NEWS963,SYSTEM1.TXT,0.37931,0.18966,0.25287,1

ROUGE-2+StopWordRemoval,NEWS963,SYSTEM1.TXT,0.11538,0.05455,0.07407,1

ROUGE-L+StopWordRemoval,NEWS721,SYSTEM1.TXT,0.38095,0.21622,0.27586,1

ROUGE-1+StopWordRemoval,NEWS721,SYSTEM1.TXT,0.43478,0.23256,0.30303,1

ROUGE-2+StopWordRemoval,NEWS721,SYSTEM1.TXT,0.10000,0.05000,0.06667,1

ROUGE-L+StopWordRemoval,NEWS964,SYSTEM1.TXT,0.46154,0.14634,0.22222,1

ROUGE-1+StopWordRemoval,NEWS964,SYSTEM1.TXT,0.50000,0.14000,0.21875,1

ROUGE-2+StopWordRemoval,NEWS964,SYSTEM1.TXT,0.25000,0.06383,0.10169,1

ROUGE-L+StopWordRemoval,NEWS722,SYSTEM1.TXT,0.28571,0.10526,0.15385,1

ROUGE-1+StopWordRemoval,NEWS722,SYSTEM1.TXT,0.26667,0.09302,0.13793,1

ROUGE-2+StopWordRemoval,NEWS722,SYSTEM1.TXT,0.15385,0.05000,0.07547,1

ROUGE-L+StopWordRemoval,NEWS723,SYSTEM1.TXT,0.20833,0.17857,0.19231,1

ROUGE-1+StopWordRemoval,NEWS723,SYSTEM1.TXT,0.25926,0.21875,0.23729,1

ROUGE-2+StopWordRemoval,NEWS723,SYSTEM1.TXT,0.08000,0.06897,0.07407,1

ROUGE-L+StopWordRemoval,NEWS965,SYSTEM1.TXT,0.14286,0.09091,0.11111,1

ROUGE-1+StopWordRemoval,NEWS965,SYSTEM1.TXT,0.13333,0.06897,0.09091,1

ROUGE-2+StopWordRemoval,NEWS965,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS966,SYSTEM1.TXT,0.63636,0.18919,0.29167,1

ROUGE-1+StopWordRemoval,NEWS966,SYSTEM1.TXT,0.57143,0.20000,0.29630,1

ROUGE-2+StopWordRemoval,NEWS966,SYSTEM1.TXT,0.08333,0.02703,0.04082,1

ROUGE-L+StopWordRemoval,NEWS724,SYSTEM1.TXT,0.80000,0.36364,0.50000,1

ROUGE-1+StopWordRemoval,NEWS724,SYSTEM1.TXT,0.80000,0.29268,0.42857,1

ROUGE-2+StopWordRemoval,NEWS724,SYSTEM1.TXT,0.76923,0.26316,0.39216,1

ROUGE-L+StopWordRemoval,NEWS967,SYSTEM1.TXT,0.39130,0.45000,0.41860,1

ROUGE-1+StopWordRemoval,NEWS967,SYSTEM1.TXT,0.34615,0.37500,0.36000,1

ROUGE-2+StopWordRemoval,NEWS967,SYSTEM1.TXT,0.30435,0.33333,0.31818,1

ROUGE-L+StopWordRemoval,NEWS725,SYSTEM1.TXT,0.40000,0.15094,0.21918,1

ROUGE-1+StopWordRemoval,NEWS725,SYSTEM1.TXT,0.52174,0.14815,0.23077,1

ROUGE-2+StopWordRemoval,NEWS725,SYSTEM1.TXT,0.19048,0.05128,0.08081,1

ROUGE-L+StopWordRemoval,NEWS970,SYSTEM1.TXT,0.09091,0.05263,0.06667,1

ROUGE-1+StopWordRemoval,NEWS970,SYSTEM1.TXT,0.07143,0.04348,0.05405,1

ROUGE-2+StopWordRemoval,NEWS970,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS737,SYSTEM1.TXT,0.55000,0.22917,0.32353,1

ROUGE-1+StopWordRemoval,NEWS737,SYSTEM1.TXT,0.65000,0.24528,0.35616,1

ROUGE-2+StopWordRemoval,NEWS737,SYSTEM1.TXT,0.38889,0.14000,0.20588,1

ROUGE-L+StopWordRemoval,NEWS979,SYSTEM1.TXT,0.31250,0.23810,0.27027,1

ROUGE-1+StopWordRemoval,NEWS979,SYSTEM1.TXT,0.37500,0.25000,0.30000,1

ROUGE-2+StopWordRemoval,NEWS979,SYSTEM1.TXT,0.14286,0.09524,0.11429,1

ROUGE-L+StopWordRemoval,NEWS738,SYSTEM1.TXT,0.65217,0.36585,0.46875,1

ROUGE-1+StopWordRemoval,NEWS738,SYSTEM1.TXT,0.69565,0.29630,0.41558,1

ROUGE-2+StopWordRemoval,NEWS738,SYSTEM1.TXT,0.50000,0.19608,0.28169,1

ROUGE-L+StopWordRemoval,NEWS739,SYSTEM1.TXT,0.34615,0.31034,0.32727,1

ROUGE-1+StopWordRemoval,NEWS739,SYSTEM1.TXT,0.30303,0.29412,0.29851,1

ROUGE-2+StopWordRemoval,NEWS739,SYSTEM1.TXT,0.20000,0.19355,0.19672,1

ROUGE-L+StopWordRemoval,NEWS971,SYSTEM1.TXT,0.17391,0.12903,0.14815,1

ROUGE-1+StopWordRemoval,NEWS971,SYSTEM1.TXT,0.14815,0.11111,0.12698,1

ROUGE-2+StopWordRemoval,NEWS971,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

